cust_id,trip_date,trip_distance,trip_duration,trip_fare,trip_tips,trip_wait_time,trip_rating,pri_id,cust_name,trip_id,driver_id
100,2025-02-23,2.67,3.64,44.26,4.91,4.0,4.0,42.0,Shawn Morris,T1722,112
100,2025-03-12,0.47,0.39,40.39,1.66,1.0,4.0,42.0,Shawn Morris,T1723,69
100,2025-03-14,2.16,1.59,30.45,1.27,0.0,5.0,42.0,Shawn Morris,T1724,100
100,2025-03-26,11.77,12.59,46.73,4.88,2.0,4.0,42.0,Shawn Morris,T1725,90
100,2025-03-27,4.32,3.63,41.95,1.07,2.0,2.0,42.0,Shawn Morris,T1726,42
100,2025-03-28,7.71,8.79,33.52,1.0,6.0,5.0,42.0,Shawn Morris,T1727,109
100,2025-03-29,15.81,11.56,22.11,0.02,5.0,4.0,42.0,Shawn Morris,T1728,110
100,2025-03-31,4.6,4.16,45.7,3.65,2.0,4.0,42.0,Shawn Morris,T1729,26
100,2025-04-11,29.98,30.18,28.09,1.78,5.0,5.0,42.0,Shawn Morris,T1730,76
100,2025-04-15,7.77,6.43,43.79,2.54,7.0,2.0,42.0,Shawn Morris,T1731,32
100,2025-04-18,0.7,0.47,45.2,8.68,7.0,4.0,42.0,Shawn Morris,T1732,91
100,2025-04-20,5.2,4.97,38.55,0.51,2.0,4.0,42.0,Shawn Morris,T1733,125
100,2025-04-21,3.49,3.52,17.54,1.72,1.0,2.0,42.0,Shawn Morris,T1734,126
100,2025-04-30,18.06,27.65,31.58,2.69,3.0,2.0,42.0,Shawn Morris,T1735,52
100,2025-05-01,7.89,6.14,17.99,2.37,8.0,5.0,42.0,Shawn Morris,T1736,148
100,2025-05-04,5.98,10.27,30.17,4.18,1.0,4.0,42.0,Shawn Morris,T1737,103
100,2025-05-07,4.59,5.55,42.82,7.81,1.0,5.0,42.0,Shawn Morris,T1738,105
100,2025-05-09,0.55,0.41,8.73,1.53,3.0,4.0,42.0,Shawn Morris,T1739,14
